ZL_DIVN_NBR,RDS_SKU_NBR,LOC_NBR,NSL_QTY
71,180943,5431,4
71,180943,5430,20
71,180943,5429,11
71,180943,5427,4
71,180943,5425,1
71,180943,5419,19
71,180943,5255,14
71,180943,5252,9
71,180943,5247,8
71,180943,5242,7
71,180943,5237,5
71,180943,5236,10
71,180943,5235,4
71,180943,5228,14
71,180943,5226,6
71,180943,5223,10
71,180943,5219,11
71,180943,5215,12
71,180943,5213,9
71,180943,5211,6
71,180943,5210,7
71,180943,5206,7
71,180943,5205,6
71,180943,5203,3
71,180943,5200,6
71,180943,5196,4
71,180943,5195,6
71,180943,5194,9
71,180943,5191,6
71,180943,5190,5
71,180943,5189,4
71,180943,5188,3
71,180943,5187,10
71,180943,5184,2
71,180943,5137,10
71,180943,5136,5
71,180943,5135,11
71,180943,5133,13
71,180943,5120,9
71,180943,5115,5
71,180943,5111,6
71,180943,5074,7
71,180943,5073,12
71,180943,5068,5
71,180943,5066,18
71,180943,5051,4
71,180943,5047,12
71,180943,5046,4
71,180943,5043,10
71,180943,5040,4
71,180943,5038,4
71,180950,5188,1
71,180950,5437,1
71,180950,5430,1
71,180950,5419,2
71,180968,5031,1
71,180968,5252,1
71,180968,5237,2
71,180968,5236,1
71,180968,5203,1
71,180968,5195,1
71,180968,5189,1
71,180968,5115,1
71,180968,5068,1
71,180968,5040,1
71,180968,5038,1
71,180976,5035,11
71,180976,5445,16
71,180976,5442,12
71,180976,5441,4
71,180976,5440,6
71,180976,5439,5
71,180976,5437,5
71,180976,5434,5
71,180976,5433,8
71,180976,5431,16
71,180976,5430,19
71,180976,5429,8
71,180976,5427,17
71,180976,5425,12
71,180976,5424,5
71,180976,5422,8
71,180976,5419,20
71,180976,5255,7
71,180976,5252,9
71,180976,5247,9
71,180976,5242,10
71,180976,5237,12
71,180976,5236,9
71,180976,5235,9
71,180976,5229,4
71,180976,5228,16
71,180976,5226,6
71,180976,5223,5
71,180976,5222,8
71,180976,5219,5
71,180976,5218,14
71,180976,5215,11
71,180976,5213,13
71,180976,5211,15
71,180976,5210,12
71,180976,5206,13
71,180976,5205,11
71,180976,5203,12
71,180976,5200,11
71,180976,5197,7
71,180976,5196,10
71,180976,5195,14
71,180976,5194,11
71,180976,5191,6
71,180976,5190,3
71,180976,5189,5
71,180976,5188,14
71,180976,5187,8
71,180976,5137,8
71,180976,5136,11
71,180976,5135,6
71,180976,5133,6
71,180976,5120,9
71,180976,5115,11
71,180976,5111,13
71,180976,5074,8
71,180976,5073,14
71,180976,5068,8
71,180976,5066,16
71,180976,5051,16
71,180976,5047,13
71,180976,5046,1
71,180976,5045,7
71,180976,5044,14
71,180976,5043,8
71,180976,5037,5
71,180976,5031,7
71,180984,5120,2
71,180984,5441,1
71,180984,5431,3
71,180984,5430,2
71,180984,5429,1
71,180984,5424,1
71,181008,5031,16
71,181008,5789,28
71,181008,5445,26
71,181008,5442,7
71,181008,5441,6
71,181008,5440,10
71,181008,5439,10
71,181008,5437,8
71,181008,5434,9
71,181008,5433,10
71,181008,5431,11
71,181008,5430,28
71,181008,5429,9
71,181008,5427,7
71,181008,5425,8
71,181008,5424,9
71,181008,5422,17
71,181008,5419,19
71,181008,5256,26
71,181008,5255,28
71,181008,5252,14
71,181008,5250,33
71,181008,5249,18
71,181008,5247,14
71,181008,5242,10
71,181008,5240,3
71,181008,5237,20
71,181008,5236,16
71,181008,5235,12
71,181008,5229,12
71,181008,5228,19
71,181008,5226,13
71,181008,5225,1
71,181008,5223,18
71,181008,5222,7
71,181008,5219,10
71,181008,5218,4
71,181008,5215,12
71,181008,5213,13
71,181008,5211,11
71,181008,5210,17
71,181008,5206,14
71,181008,5205,13
71,181008,5203,16
71,181008,5200,13
71,181008,5199,22
71,181008,5198,37
71,181008,5197,5
71,181008,5196,8
71,181008,5195,19
71,181008,5194,7
71,181008,5191,5
71,181008,5190,20
71,181008,5189,9
71,181008,5188,20
71,181008,5187,17
71,181008,5186,30
71,181008,5185,30
71,181008,5184,17
71,181008,5137,11
71,181008,5136,9
71,181008,5135,14
71,181008,5134,30
71,181008,5133,17
71,181008,5120,13
71,181008,5115,9
71,181008,5111,11
71,181008,5074,13
71,181008,5073,16
71,181008,5068,5
71,181008,5067,21
71,181008,5066,26
71,181008,5051,16
71,181008,5047,11
71,181008,5046,11
71,181008,5045,3
71,181008,5044,3
71,181008,5043,8
71,181008,5042,27
71,181008,5041,23
71,181008,5040,13
71,181008,5038,4
71,181008,5037,21
71,181008,5035,28
71,181008,5034,33
71,181008,5033,25
71,181008,5032,28
71,181016,5032,1
71,181016,5789,1
71,181016,5445,1
71,181016,5439,1
71,181016,5433,1
71,181016,5431,2
71,181016,5430,4
71,181016,5419,4
71,181016,5256,1
71,181016,5250,1
71,181016,5249,1
71,181016,5229,2
71,181016,5203,2
71,181016,5199,1
71,181016,5198,2
71,181016,5195,1
71,181016,5190,1
71,181016,5189,1
71,181016,5188,3
71,181016,5186,2
71,181016,5134,1
71,181016,5115,1
71,181016,5067,4
71,181016,5066,2
71,181016,5045,1
71,181016,5042,1
71,181016,5041,2
71,181016,5038,1
71,181016,5037,2
71,181016,5033,1
71,181016,5031,1
71,181024,5031,1
71,181024,5255,1
71,181024,5247,1
71,181024,5242,1
71,181024,5237,4
71,181024,5236,3
71,181024,5228,1
71,181024,5226,1
71,181024,5225,1
71,181024,5223,3
71,181024,5219,2
71,181024,5210,3
71,181024,5206,1
71,181024,5205,1
71,181024,5203,3
71,181024,5200,2
71,181024,5198,1
71,181024,5197,1
71,181024,5196,1
71,181024,5195,2
71,181024,5194,1
71,181024,5190,1
71,181024,5187,1
71,181024,5137,1
71,181024,5134,1
71,181024,5133,3
71,181024,5120,3
71,181024,5111,2
71,181024,5074,3
71,181024,5051,1
71,181024,5043,2
71,181024,5040,2
71,181024,5038,1
71,181024,5035,2
71,181024,5034,1
71,181917,5051,3
71,181917,5431,4
71,181917,5430,3
71,181917,5429,2
71,181917,5255,2
71,181917,5237,2
71,181917,5236,4
71,181917,5235,2
71,181917,5228,1
71,181917,5226,4
71,181917,5225,4
71,181917,5210,2
71,181917,5205,2
71,181917,5195,2
71,181917,5194,2
71,181917,5187,2
71,181917,5137,2
71,181917,5120,4
71,181917,5115,2
71,181917,5074,2
71,181917,5073,4
71,181917,5066,4
71,181917,5040,4
71,181917,5038,2
71,181917,5031,4
71,182212,5073,1
71,182212,5213,1
71,182782,5031,1
71,182782,5431,1
71,182782,5430,1
71,182782,5429,1
71,182782,5255,1
71,182782,5237,1
71,182782,5236,1
71,182782,5228,1
71,182782,5226,1
71,182782,5210,1
71,182782,5137,1
71,182782,5120,1
71,182782,5115,1
71,182782,5074,1
71,182782,5073,1
71,182782,5040,1
71,191189,5051,1
71,191189,5431,1
71,191189,5430,1
71,191189,5429,1
71,191189,5419,1
71,191189,5255,1
71,191189,5228,1
71,191189,5219,1
71,191189,5195,1
71,191189,5133,1
71,191189,5115,1
71,191189,5111,1
71,191189,5074,1
71,192260,5073,1
71,192260,5419,1
71,192260,5255,1
71,192260,5236,1
71,192260,5235,1
71,192260,5228,1
71,192260,5225,1
71,192260,5223,1
71,192260,5210,1
71,192260,5206,1
71,192260,5135,1
71,192260,5115,1
71,192260,5074,1
71,192260,5042,1
71,192260,5032,1
71,192260,5031,1
71,192302,5111,1
71,192302,5236,1
71,192302,5219,1
71,192302,5206,1
71,192302,5195,1
71,192302,5074,1
71,192302,5073,1
71,192302,5031,1
71,192336,5225,1
71,192336,5195,1
71,192369,5430,1
71,192385,5074,1
71,192385,5236,1
71,192385,5235,1
71,192385,5228,1
71,192385,5223,1
71,192385,5210,1
71,192385,5135,1
71,192385,5115,1
71,193466,5198,1
71,193490,5198,1
71,193508,5198,1
71,193532,5198,2
71,199687,5419,1
71,204693,5051,1
71,204693,5445,1
71,204693,5433,1
71,204693,5431,1
71,204693,5430,1
71,204693,5429,1
71,204693,5422,1
71,204693,5255,1
71,204693,5237,1
71,204693,5236,1
71,204693,5225,1
71,204693,5223,1
71,204693,5213,1
71,204693,5211,1
71,204693,5210,1
71,204693,5206,1
71,204693,5203,1
71,204693,5195,1
71,204693,5194,1
71,204693,5190,1
71,204693,5187,1
71,204693,5137,1
71,204693,5136,1
71,204693,5133,1
71,204693,5120,1
71,204693,5115,1
71,204693,5111,1
71,204693,5074,1
71,204693,5073,1
71,204693,5066,1
71,204693,5043,1
71,204693,5038,1
71,204693,5031,1
71,205278,5031,1
71,205278,5445,1
71,205278,5433,1
71,205278,5431,1
71,205278,5430,1
71,205278,5429,1
71,205278,5422,1
71,205278,5255,1
71,205278,5237,1
71,205278,5236,1
71,205278,5225,1
71,205278,5223,1
71,205278,5213,1
71,205278,5211,1
71,205278,5210,1
71,205278,5206,1
71,205278,5205,1
71,205278,5203,1
71,205278,5195,1
71,205278,5194,1
71,205278,5190,1
71,205278,5187,1
71,205278,5137,1
71,205278,5136,1
71,205278,5133,1
71,205278,5120,1
71,205278,5115,1
71,205278,5111,1
71,205278,5074,1
71,205278,5073,1
71,205278,5066,1
71,205278,5051,1
71,205278,5043,1
71,205278,5040,1
71,205278,5038,1
71,205765,5225,1
71,205765,5445,1
71,205765,5431,1
71,205765,5430,1
71,205765,5429,1
71,205765,5255,1
71,205765,5237,1
71,205765,5236,1
71,205765,5235,1
71,205765,5228,1
71,205765,5226,1
71,205765,5213,1
71,205765,5210,1
71,205765,5203,1
71,205765,5195,1
71,205765,5187,1
71,205765,5137,1
71,205765,5135,1
71,205765,5120,1
71,205765,5074,1
71,205765,5073,1
71,205765,5066,1
71,205765,5051,1
71,205765,5040,1
71,205765,5038,1
71,205765,5031,1
71,211656,5047,1
71,211656,5445,1
71,211656,5434,1
71,211656,5430,1
71,211656,5255,1
71,211656,5242,1
71,211656,5237,1
71,211656,5235,1
71,211656,5228,1
71,211656,5226,1
71,211656,5225,1
71,211656,5223,1
71,211656,5211,1
71,211656,5210,1
71,211656,5206,1
71,211656,5194,1
71,211656,5191,1
71,211656,5187,1
71,211656,5135,1
71,211656,5133,1
71,211656,5120,1
71,211656,5115,1
71,211656,5111,1
71,211656,5074,1
71,211656,5073,1
71,211656,5066,1
71,211656,5051,1
71,211656,5040,1
71,211862,5066,1
71,211862,5445,1
71,211862,5431,1
71,211862,5430,1
71,211862,5255,1
71,211862,5228,1
71,211862,5225,1
71,211862,5223,1
71,211862,5187,1
71,211862,5115,1
71,211862,5073,1
71,211862,5040,1
71,215509,5047,1
71,215509,5445,1
71,215509,5434,1
71,215509,5431,1
71,215509,5430,1
71,215509,5255,1
71,215509,5242,1
71,215509,5237,1
71,215509,5235,1
71,215509,5228,1
71,215509,5226,1
71,215509,5225,1
71,215509,5223,1
71,215509,5211,1
71,215509,5210,1
71,215509,5206,1
71,215509,5194,1
71,215509,5191,1
71,215509,5187,1
71,215509,5135,1
71,215509,5133,1
71,215509,5120,1
71,215509,5115,1
71,215509,5111,1
71,215509,5074,1
71,215509,5073,1
71,215509,5066,1
71,215509,5051,1
71,215509,5040,1
71,215640,5040,1
71,215640,5445,1
71,215640,5434,1
71,215640,5431,1
71,215640,5430,1
71,215640,5255,1
71,215640,5242,1
71,215640,5237,1
71,215640,5235,1
71,215640,5228,1
71,215640,5226,1
71,215640,5225,1
71,215640,5223,1
71,215640,5211,1
71,215640,5210,1
71,215640,5206,1
71,215640,5194,1
71,215640,5191,1
71,215640,5187,1
71,215640,5135,1
71,215640,5133,1
71,215640,5120,1
71,215640,5115,1
71,215640,5111,1
71,215640,5074,1
71,215640,5073,1
71,215640,5066,1
71,215640,5051,1
71,215640,5047,1
71,217950,5066,1
71,217950,5434,1
71,217950,5431,2
71,217950,5430,1
71,217950,5419,3
71,217950,5255,1
71,217950,5236,1
71,217950,5219,1
71,217950,5213,2
71,217950,5210,1
71,217950,5195,3
71,217950,5135,1
71,217950,5133,1
71,217950,5120,1
71,217950,5115,1
71,217950,5111,1
71,217950,5073,1
71,217950,5051,3
71,217950,5042,3
71,217950,5032,3
71,217968,5431,1
71,217968,5430,2
71,217968,5419,2
71,217976,5031,4
71,217976,5235,1
71,217976,5228,1
71,217976,5210,2
71,217976,5133,2
71,217976,5073,2
71,228205,5198,1
71,228213,5198,1
71,228221,5031,1
71,228221,5789,1
71,228221,5442,1
71,228221,5441,1
71,228221,5440,1
71,228221,5439,1
71,228221,5437,1
71,228221,5434,1
71,228221,5433,1
71,228221,5431,1
71,228221,5430,1
71,228221,5429,1
71,228221,5427,1
71,228221,5425,1
71,228221,5424,1
71,228221,5422,1
71,228221,5419,1
71,228221,5256,1
71,228221,5255,1
71,228221,5250,1
71,228221,5249,1
71,228221,5242,1
71,228221,5240,1
71,228221,5237,1
71,228221,5235,1
71,228221,5229,1
71,228221,5226,1
71,228221,5225,2
71,228221,5222,1
71,228221,5219,1
71,228221,5218,1
71,228221,5215,1
71,228221,5213,1
71,228221,5210,1
71,228221,5206,1
71,228221,5203,1
71,228221,5200,1
71,228221,5199,1
71,228221,5198,1
71,228221,5197,1
71,228221,5196,1
71,228221,5194,1
71,228221,5191,1
71,228221,5190,1
71,228221,5189,1
71,228221,5188,1
71,228221,5187,1
71,228221,5186,1
71,228221,5137,1
71,228221,5136,1
71,228221,5134,1
71,228221,5133,1
71,228221,5120,1
71,228221,5111,1
71,228221,5074,1
71,228221,5073,1
71,228221,5068,1
71,228221,5067,1
71,228221,5051,1
71,228221,5047,1
71,228221,5046,1
71,228221,5045,1
71,228221,5044,1
71,228221,5043,1
71,228221,5042,1
71,228221,5041,1
71,228221,5037,1
71,228221,5035,1
71,228221,5034,1
71,228221,5033,1
71,228221,5032,1
71,228239,5032,1
71,228239,5789,1
71,228239,5442,1
71,228239,5441,1
71,228239,5440,1
71,228239,5439,1
71,228239,5437,1
71,228239,5434,1
71,228239,5433,1
71,228239,5431,1
71,228239,5429,1
71,228239,5427,1
71,228239,5425,1
71,228239,5424,1
71,228239,5422,1
71,228239,5419,1
71,228239,5256,1
71,228239,5255,1
71,228239,5252,1
71,228239,5250,1
71,228239,5249,1
71,228239,5247,1
71,228239,5242,1
71,228239,5240,1
71,228239,5237,1
71,228239,5235,1
71,228239,5229,1
71,228239,5226,1
71,228239,5225,2
71,228239,5223,1
71,228239,5222,1
71,228239,5219,1
71,228239,5218,1
71,228239,5215,1
71,228239,5213,1
71,228239,5211,1
71,228239,5210,1
71,228239,5206,1
71,228239,5203,1
71,228239,5200,1
71,228239,5199,1
71,228239,5198,1
71,228239,5197,1
71,228239,5196,1
71,228239,5195,1
71,228239,5194,1
71,228239,5191,1
71,228239,5190,1
71,228239,5189,1
71,228239,5188,1
71,228239,5187,1
71,228239,5186,1
71,228239,5137,1
71,228239,5136,1
71,228239,5135,1
71,228239,5134,1
71,228239,5133,1
71,228239,5120,1
71,228239,5115,1
71,228239,5111,1
71,228239,5074,1
71,228239,5073,1
71,228239,5068,1
71,228239,5067,1
71,228239,5066,1
71,228239,5051,1
71,228239,5047,1
71,228239,5046,1
71,228239,5045,1
71,228239,5044,1
71,228239,5043,1
71,228239,5042,1
71,228239,5041,1
71,228239,5040,1
71,228239,5038,1
71,228239,5037,1
71,228239,5035,1
71,228239,5034,1
71,228239,5033,1
71,228239,5031,1
71,228247,5033,1
71,228247,5789,2
71,228247,5445,1
71,228247,5442,1
71,228247,5441,1
71,228247,5440,1
71,228247,5439,1
71,228247,5437,1
71,228247,5434,1
71,228247,5433,1
71,228247,5431,3
71,228247,5430,2
71,228247,5429,1
71,228247,5427,1
71,228247,5425,1
71,228247,5424,1
71,228247,5422,1
71,228247,5419,1
71,228247,5256,1
71,228247,5255,2
71,228247,5252,2
71,228247,5250,2
71,228247,5249,1
71,228247,5247,1
71,228247,5242,1
71,228247,5240,1
71,228247,5237,1
71,228247,5235,1
71,228247,5229,1
71,228247,5228,2
71,228247,5226,1
71,228247,5225,2
71,228247,5223,3
71,228247,5219,2
71,228247,5218,2
71,228247,5215,1
71,228247,5211,4
71,228247,5210,1
71,228247,5206,1
71,228247,5205,1
71,228247,5203,2
71,228247,5200,1
71,228247,5199,3
71,228247,5198,3
71,228247,5197,1
71,228247,5196,1
71,228247,5195,2
71,228247,5194,1
71,228247,5191,3
71,228247,5190,4
71,228247,5189,1
71,228247,5188,1
71,228247,5187,1
71,228247,5186,1
71,228247,5185,1
71,228247,5184,1
71,228247,5137,2
71,228247,5136,1
71,228247,5135,1
71,228247,5134,1
71,228247,5133,1
71,228247,5120,1
71,228247,5111,1
71,228247,5074,1
71,228247,5068,2
71,228247,5067,2
71,228247,5066,2
71,228247,5051,2
71,228247,5047,1
71,228247,5046,1
71,228247,5044,3
71,228247,5042,1
71,228247,5041,1
71,228247,5040,1
71,228247,5038,2
71,228247,5034,1
71,228247,5032,1
71,228270,5031,2
71,228270,5789,3
71,228270,5445,2
71,228270,5442,2
71,228270,5441,2
71,228270,5440,2
71,228270,5439,2
71,228270,5437,2
71,228270,5434,2
71,228270,5433,1
71,228270,5431,4
71,228270,5430,5
71,228270,5429,2
71,228270,5427,2
71,228270,5425,2
71,228270,5424,2
71,228270,5422,2
71,228270,5419,2
71,228270,5256,2
71,228270,5255,2
71,228270,5252,3
71,228270,5250,3
71,228270,5249,2
71,228270,5247,2
71,228270,5242,2
71,228270,5240,2
71,228270,5237,2
71,228270,5236,1
71,228270,5235,1
71,228270,5229,1
71,228270,5228,3
71,228270,5226,2
71,228270,5225,3
71,228270,5223,3
71,228270,5222,2
71,228270,5219,2
71,228270,5218,2
71,228270,5215,4
71,228270,5213,1
71,228270,5211,5
71,228270,5210,2
71,228270,5206,2
71,228270,5205,2
71,228270,5203,3
71,228270,5200,2
71,228270,5199,4
71,228270,5198,4
71,228270,5197,2
71,228270,5196,2
71,228270,5195,3
71,228270,5194,2
71,228270,5191,4
71,228270,5190,5
71,228270,5189,2
71,228270,5188,2
71,228270,5187,2
71,228270,5186,2
71,228270,5185,2
71,228270,5184,2
71,228270,5137,3
71,228270,5136,4
71,228270,5135,2
71,228270,5134,2
71,228270,5133,3
71,228270,5120,2
71,228270,5115,1
71,228270,5111,2
71,228270,5074,2
71,228270,5073,2
71,228270,5068,4
71,228270,5067,4
71,228270,5066,3
71,228270,5051,4
71,228270,5047,3
71,228270,5046,1
71,228270,5045,2
71,228270,5044,4
71,228270,5043,1
71,228270,5042,2
71,228270,5041,2
71,228270,5040,2
71,228270,5038,3
71,228270,5037,1
71,228270,5035,1
71,228270,5034,2
71,228270,5033,2
71,228270,5032,2
71,229393,5213,1
71,240341,5038,1
71,240341,5445,1
71,240341,5434,1
71,240341,5433,1
71,240341,5431,1
71,240341,5255,1
71,240341,5237,1
71,240341,5236,1
71,240341,5228,1
71,240341,5225,1
71,240341,5219,1
71,240341,5203,2
71,240341,5194,1
71,240341,5191,1
71,240341,5190,1
71,240341,5189,1
71,240341,5137,1
71,240341,5120,1
71,240341,5115,1
71,240341,5073,1
71,240341,5066,1
71,240341,5051,1
71,240341,5047,1
71,240408,5237,1
71,240416,5038,1
71,240416,5445,1
71,240416,5433,1
71,240416,5431,1
71,240416,5255,1
71,240416,5236,1
71,240416,5228,1
71,240416,5225,1
71,240416,5203,1
71,240416,5194,1
71,240416,5137,1
71,240416,5120,1
71,240416,5115,1
71,240416,5073,1
71,240416,5066,1
71,240416,5051,1
71,240499,5038,1
71,240499,5445,1
71,240499,5434,1
71,240499,5433,1
71,240499,5431,1
71,240499,5255,1
71,240499,5237,1
71,240499,5236,1
71,240499,5228,1
71,240499,5225,1
71,240499,5219,1
71,240499,5205,1
71,240499,5203,2
71,240499,5194,1
71,240499,5191,1
71,240499,5190,1
71,240499,5189,1
71,240499,5137,1
71,240499,5120,1
71,240499,5115,1
71,240499,5073,1
71,240499,5066,1
71,240499,5051,1
71,240499,5047,1
71,240507,5038,1
71,240507,5445,1
71,240507,5433,1
71,240507,5431,1
71,240507,5430,1
71,240507,5255,1
71,240507,5237,1
71,240507,5236,1
71,240507,5228,1
71,240507,5225,1
71,240507,5203,1
71,240507,5194,1
71,240507,5137,1
71,240507,5120,1
71,240507,5115,1
71,240507,5073,1
71,240507,5066,1
71,240507,5051,1
71,240523,5038,1
71,240523,5445,1
71,240523,5433,1
71,240523,5431,1
71,240523,5430,1
71,240523,5255,1
71,240523,5236,1
71,240523,5228,1
71,240523,5225,1
71,240523,5219,1
71,240523,5205,1
71,240523,5203,1
71,240523,5194,1
71,240523,5191,1
71,240523,5190,1
71,240523,5189,1
71,240523,5137,1
71,240523,5120,1
71,240523,5115,1
71,240523,5073,1
71,240523,5066,1
71,240523,5051,1
71,240523,5047,1
71,241034,5433,1
71,241034,5445,1
71,241034,5431,1
71,241034,5430,1
71,241034,5255,1
71,241034,5237,1
71,241034,5236,1
71,241034,5228,1
71,241034,5225,1
71,241034,5194,1
71,241034,5137,1
71,241034,5120,1
71,241034,5115,1
71,241034,5073,1
71,241034,5066,1
71,241034,5051,1
71,241034,5038,1
71,244061,5031,1
71,244061,5445,1
71,244061,5434,1
71,244061,5433,1
71,244061,5431,1
71,244061,5430,1
71,244061,5429,1
71,244061,5255,1
71,244061,5247,1
71,244061,5242,1
71,244061,5237,1
71,244061,5228,1
71,244061,5223,1
71,244061,5219,1
71,244061,5213,1
71,244061,5211,1
71,244061,5205,1
71,244061,5203,1
71,244061,5189,1
71,244061,5137,1
71,244061,5136,1
71,244061,5133,1
71,244061,5115,1
71,244061,5111,1
71,244061,5074,1
71,244061,5073,1
71,244061,5066,1
71,244061,5047,1
71,244061,5040,1
71,244061,5038,1
71,246363,5040,1
71,246363,5445,1
71,246363,5429,1
71,246363,5255,1
71,246363,5228,1
71,246363,5223,1
71,246363,5115,1
71,246363,5073,1
71,246363,5066,1
71,246595,5111,1
71,246595,5445,1
71,246595,5434,1
71,246595,5433,1
71,246595,5431,1
71,246595,5430,1
71,246595,5429,1
71,246595,5255,1
71,246595,5247,1
71,246595,5242,1
71,246595,5237,1
71,246595,5228,1
71,246595,5223,1
71,246595,5219,1
71,246595,5213,1
71,246595,5211,1
71,246595,5205,1
71,246595,5203,1
71,246595,5189,1
71,246595,5137,1
71,246595,5136,1
71,246595,5133,1
71,246595,5115,1
71,246595,5074,1
71,246595,5073,1
71,246595,5066,1
71,246595,5047,1
71,246595,5040,1
71,246595,5038,1
71,246595,5031,1
71,246611,5038,1
71,246611,5445,1
71,246611,5434,1
71,246611,5433,1
71,246611,5431,1
71,246611,5429,1
71,246611,5255,1
71,246611,5247,1
71,246611,5242,1
71,246611,5237,1
71,246611,5228,1
71,246611,5223,1
71,246611,5219,1
71,246611,5213,1
71,246611,5211,1
71,246611,5205,1
71,246611,5189,1
71,246611,5137,1
71,246611,5136,1
71,246611,5133,1
71,246611,5115,1
71,246611,5111,1
71,246611,5074,1
71,246611,5073,1
71,246611,5066,1
71,246611,5047,1
71,246611,5040,1
71,246611,5031,1
71,250860,5198,1
71,250878,5198,1
71,250894,5422,1
71,250894,5445,1
71,250894,5434,1
71,250894,5431,1
71,250894,5430,1
71,250894,5429,1
71,250894,5235,1
71,250894,5203,1
71,250894,5190,1
71,250910,5190,1
71,250910,5445,1
71,250910,5434,1
71,250910,5431,1
71,250910,5430,1
71,250910,5429,1
71,250910,5422,1
71,250910,5235,1
71,250910,5203,1
71,250928,5051,1
71,250928,5255,1
71,250928,5237,1
71,250928,5226,1
71,250928,5213,1
71,250928,5187,1
71,250928,5120,1
71,250928,5073,1
71,250928,5035,1
71,250936,5035,1
71,250936,5445,1
71,250936,5434,1
71,250936,5431,1
71,250936,5430,1
71,250936,5429,1
71,250936,5422,1
71,250936,5255,1
71,250936,5237,1
71,250936,5235,1
71,250936,5226,1
71,250936,5213,1
71,250936,5203,1
71,250936,5198,1
71,250936,5190,1
71,250936,5187,1
71,250936,5120,1
71,250936,5073,1
71,250936,5051,1
71,250977,5073,1
71,250977,5445,1
71,250977,5431,1
71,250977,5430,1
71,250977,5429,1
71,250977,5255,1
71,250977,5237,1
71,250977,5226,1
71,250977,5213,1
71,250977,5203,1
71,250977,5187,1
71,250977,5120,1
71,250977,5051,1
71,250985,5035,1
71,250985,5445,1
71,250985,5434,1
71,250985,5431,1
71,250985,5430,1
71,250985,5429,1
71,250985,5422,1
71,250985,5255,1
71,250985,5237,1
71,250985,5235,1
71,250985,5226,1
71,250985,5213,1
71,250985,5203,1
71,250985,5198,1
71,250985,5190,1
71,250985,5187,1
71,250985,5120,1
71,250985,5073,1
71,250985,5051,1
71,251033,5073,1
71,251033,5445,1
71,251033,5434,1
71,251033,5431,1
71,251033,5430,1
71,251033,5429,1
71,251033,5422,1
71,251033,5255,1
71,251033,5237,1
71,251033,5235,1
71,251033,5226,1
71,251033,5213,1
71,251033,5203,1
71,251033,5190,1
71,251033,5187,1
71,251033,5120,1
71,251033,5051,1
71,253377,5031,1
71,253377,5445,1
71,253377,5434,1
71,253377,5433,1
71,253377,5431,1
71,253377,5430,2
71,253377,5429,1
71,253377,5422,1
71,253377,5419,1
71,253377,5255,2
71,253377,5247,1
71,253377,5242,1
71,253377,5237,1
71,253377,5236,1
71,253377,5235,1
71,253377,5229,1
71,253377,5228,1
71,253377,5226,1
71,253377,5225,1
71,253377,5223,1
71,253377,5219,1
71,253377,5215,1
71,253377,5213,1
71,253377,5211,1
71,253377,5210,1
71,253377,5206,1
71,253377,5203,1
71,253377,5198,1
71,253377,5195,1
71,253377,5194,1
71,253377,5190,1
71,253377,5189,1
71,253377,5137,1
71,253377,5136,1
71,253377,5135,1
71,253377,5133,1
71,253377,5120,1
71,253377,5115,1
71,253377,5111,1
71,253377,5074,1
71,253377,5073,1
71,253377,5066,1
71,253377,5051,1
71,253377,5047,1
71,253377,5043,1
71,253377,5040,1
